StudentID,Gender,Age,StudyHours,TestScore,Grade
930,Female,33,9,48,Fail
931,Male,25,3,47,Fail
932,Female,34,11,38,Fail
933,Male,23,2,86,Pass
934,Female,34,4,77,Pass
935,Female,19,2,38,Fail
936,Female,23,1,70,Pass
937,Male,25,3,39,Fail
938,Female,23,7,52,Fail
939,Male,35,1,87,Pass
940,Female,26,2,40,Fail
941,Female,19,1,59,Fail
942,Female,20,8,93,Pass
943,Female,33,5,86,Pass
944,Female,29,8,56,Fail
945,Female,28,3,61,Pass
946,Male,22,7,66,Pass
947,Male,23,8,54,Fail
948,Male,22,6,78,Pass
949,Female,31,7,47,Fail
950,Male,31,2,65,Pass
951,Female,20,8,53,Fail
952,Male,34,5,62,Pass
953,Male,19,7,92,Pass
954,Female,27,1,93,Pass
955,Female,21,5,59,Fail
956,Male,25,1,92,Pass
957,Male,28,8,88,Pass
958,Male,19,4,84,Pass
959,Male,28,4,56,Fail
960,Female,27,2,81,Pass
961,Male,33,5,38,Fail
962,Female,33,1,60,Pass
963,Female,21,9,67,Pass
964,Male,23,5,63,Pass
965,Female,27,6,38,Fail
966,Male,27,2,93,Pass
967,Female,25,10,50,Fail
968,Female,30,10,40,Fail
969,Male,27,1,85,Pass
970,Female,24,4,49,Fail
971,Female,20,7,72,Pass
972,Male,27,6,71,Pass
973,Female,35,10,80,Pass
974,Female,19,1,90,Pass
975,Male,24,1,100,Pass
976,Male,23,8,91,Pass
977,Female,20,4,44,Fail
978,Female,27,5,38,Fail
979,Female,32,7,42,Fail
980,Male,22,8,67,Pass
981,Female,22,10,90,Pass
982,Female,33,7,46,Fail
983,Female,26,2,80,Pass
984,Female,22,4,57,Fail
985,Female,34,10,78,Pass
986,Female,22,1,46,Fail
987,Male,34,10,59,Fail
988,Male,30,9,39,Fail
989,Female,34,3,68,Pass
990,Female,26,3,56,Fail
991,Male,24,10,46,Fail
992,Male,28,9,65,Pass
993,Male,23,10,77,Pass
994,Female,28,3,88,Pass
995,Female,28,8,87,Pass
996,Female,25,2,82,Pass
997,Female,19,3,70,Pass
998,Male,25,2,73,Pass
999,Male,19,1,56,Fail
1000,Male,33,2,97,Pass
